,Ligand_name,Pose_count
1031,CHEMBL92189,0
1032,CHEMBL164723,0
1033,CHEMBL1774537,0
1034,CHEMBL561512,0
1035,CHEMBL4750660,1
1036,CHEMBL196744,0
1037,CHEMBL553288,1
1038,CHEMBL152010,1
1039,CHEMBL422883,1
1040,CHEMBL201086,1
1041,CHEMBL382780,0
1042,CHEMBL376020,0
1043,CHEMBL309215,0
1044,CHEMBL458759,0
1045,CHEMBL4076796,0
1046,CHEMBL323525,1
1047,CHEMBL105317,0
1048,CHEMBL272396,0
1049,CHEMBL155207,0
1050,CHEMBL90897,1
1051,CHEMBL160952,0
1052,CHEMBL515535,0
1053,CHEMBL5202592,1
1054,CHEMBL196598,0
1055,CHEMBL2443003,0
1056,CHEMBL5083505,1
1057,CHEMBL4578060,0
1058,CHEMBL4570273,0
1059,CHEMBL210341,0
1060,CHEMBL4528835,1
1061,CHEMBL317250,1
1062,CHEMBL3597640,1
1063,CHEMBL89037,0
1064,CHEMBL282083,0
1065,CHEMBL302904,0
1066,CHEMBL1081869,1
1067,CHEMBL3358512,0
1068,CHEMBL127230,0
1069,CHEMBL4472900,1
1070,CHEMBL4069145,0
1071,CHEMBL20655,0
1072,CHEMBL4873100,0
1073,CHEMBL2094011,1
1074,CHEMBL4439535,1
1075,CHEMBL3759312,0
1076,CHEMBL306265,0
1077,CHEMBL239066,0
1078,CHEMBL559399,0
1079,CHEMBL71798,0
1080,CHEMBL343880,0
1081,CHEMBL2165116,1
1082,CHEMBL346389,0
1083,CHEMBL3676898,0
1084,CHEMBL2203406,0
1085,CHEMBL127114,3
1086,CHEMBL91553,0
1087,CHEMBL4436241,0
1088,CHEMBL201748,3
1089,CHEMBL4472813,0
1090,CHEMBL26929,1
1091,CHEMBL3589576,0
1092,CHEMBL4093656,0
1093,CHEMBL5207313,0
1094,CHEMBL556895,0
1095,CHEMBL88937,0
1096,CHEMBL4457109,0
1097,CHEMBL2373210,1
1098,CHEMBL4571568,0
1099,CHEMBL4452064,0
1100,CHEMBL64325,0
1101,CHEMBL3758403,0
1102,CHEMBL457891,0
1103,CHEMBL556478,0
1104,CHEMBL3676873,0
1105,CHEMBL103772,1
1106,CHEMBL4860828,0
1107,CHEMBL515472,0
1108,CHEMBL1945036,0
1109,CHEMBL4473792,0
1110,CHEMBL160266,0
1111,CHEMBL328283,1
1112,CHEMBL1807828,0
1113,CHEMBL4064222,0
1114,CHEMBL3289383,1
1115,CHEMBL1214961,0
1116,CHEMBL5176100,0
1117,CHEMBL1774073,0
1118,CHEMBL3358511,0
1119,CHEMBL1945504,0
1120,CHEMBL3588914,0
1121,CHEMBL4873319,0
1122,CHEMBL556288,0
1123,CHEMBL3676932,0
1124,CHEMBL107742,1
1125,CHEMBL391192,1
1126,CHEMBL3590081,0
1127,CHEMBL4089427,0
1128,CHEMBL4438524,1
1129,CHEMBL1807872,0
1130,CHEMBL1940408,0
1131,CHEMBL25772,0
1132,CHEMBL1078207,1
1133,CHEMBL25359,1
1134,CHEMBL2114337,3
1135,CHEMBL281614,0
1136,CHEMBL124411,1
1137,CHEMBL550849,0
1138,CHEMBL3664833,0
1139,CHEMBL1202221,0
1140,CHEMBL4746734,0
1141,CHEMBL3798179,0
1142,CHEMBL97637,0
1143,CHEMBL4083903,0
1144,CHEMBL373032,0
1145,CHEMBL4451384,0
1146,CHEMBL4875079,0
1147,CHEMBL5082267,1
1148,CHEMBL2436555,0
1149,CHEMBL3676876,1
1150,CHEMBL126746,0
1151,CHEMBL539744,0
1152,CHEMBL146556,0
1153,CHEMBL293956,0
1154,CHEMBL322326,0
1155,CHEMBL58669,1
1156,CHEMBL3916047,0
1157,CHEMBL3597653,1
1158,CHEMBL1258426,0
1159,CHEMBL20883,1
1160,CHEMBL1204119,0
1161,CHEMBL4454872,3
1162,CHEMBL3335470,0
1163,CHEMBL92411,0
1164,CHEMBL44,0
1165,CHEMBL127029,0
1166,CHEMBL313320,0
1167,CHEMBL259415,0
1168,CHEMBL120661,0
1169,CHEMBL4436610,0
1170,CHEMBL77744,1
1171,CHEMBL256637,0
1172,CHEMBL202827,0
1173,CHEMBL422274,1
1174,CHEMBL177398,0
1175,CHEMBL4849583,0
1176,CHEMBL240665,0
1177,CHEMBL56118,0
1178,CHEMBL4867109,0
1179,CHEMBL457889,0
1180,CHEMBL64566,1
1181,CHEMBL57019,1
1182,CHEMBL3765754,1
1183,CHEMBL273273,0
1184,CHEMBL269004,0
1185,CHEMBL1909049,0
1186,CHEMBL3947961,0
1187,CHEMBL484345,0
1188,CHEMBL4519420,0
1189,CHEMBL4876546,0
1190,CHEMBL129606,0
1191,CHEMBL4091058,0
1192,CHEMBL239700,0
1193,CHEMBL104614,1
1194,CHEMBL4176588,3
1195,CHEMBL559780,0
1196,CHEMBL210283,0
1197,CHEMBL3289642,1
1198,CHEMBL31714,0
1199,CHEMBL112833,0
1200,CHEMBL4877827,3
1201,CHEMBL583772,1
1202,CHEMBL3774490,1
1203,CHEMBL212075,0
1204,CHEMBL3664834,0
1205,CHEMBL287443,0
1206,CHEMBL4859988,0
1207,CHEMBL197225,0
1208,CHEMBL3664887,0
1209,CHEMBL329702,0
1210,CHEMBL1928133,0
1211,CHEMBL553591,0
1212,CHEMBL175677,0
1213,CHEMBL3695436,0
1214,CHEMBL1627306,0
1215,CHEMBL4848710,0
1216,CHEMBL4466214,0
1217,CHEMBL45245,0
1218,CHEMBL313620,0
1219,CHEMBL54948,0
1220,CHEMBL3898250,1
1221,CHEMBL4226226,1
1222,CHEMBL1940412,0
1223,CHEMBL104514,0
1224,CHEMBL4743284,0
1225,CHEMBL394729,0
1226,CHEMBL61565,3
1227,CHEMBL80711,0
1228,CHEMBL4105681,0
1229,CHEMBL2207497,0
1230,CHEMBL139722,0
1231,CHEMBL492690,0
1232,CHEMBL3664825,1
1233,CHEMBL3664851,0
1234,CHEMBL74805,0
1235,CHEMBL4866053,3
1236,CHEMBL707,1
1237,CHEMBL81977,0
1238,CHEMBL310819,1
1239,CHEMBL294458,0
1240,CHEMBL128222,0
1241,CHEMBL99967,1
1242,CHEMBL4573883,0
1243,CHEMBL4864436,3
1244,CHEMBL545058,1
1245,CHEMBL263162,0
1246,CHEMBL54206,0
1247,CHEMBL6416,1
1248,CHEMBL4456795,0
1249,CHEMBL193620,0
1250,CHEMBL2298818,0
1251,CHEMBL1202219,0
1252,CHEMBL4074326,0
1253,CHEMBL240023,1
1254,CHEMBL35114,1
1255,CHEMBL596271,0
1256,CHEMBL85441,0
1257,CHEMBL3967683,0
1258,CHEMBL2207490,1
1259,CHEMBL1086626,0
1260,CHEMBL404888,0
1261,CHEMBL1940409,0
1262,CHEMBL4584481,3
1263,CHEMBL4577414,0
1264,CHEMBL4067439,0
1265,CHEMBL1940415,0
1266,CHEMBL194844,0
1267,CHEMBL461571,0
1268,CHEMBL306672,0
1269,CHEMBL210578,0
1270,CHEMBL3664836,0
1271,CHEMBL2112375,1
1272,CHEMBL348617,1
1273,CHEMBL2298814,0
1274,CHEMBL5177462,0
1275,CHEMBL124444,0
1276,CHEMBL71907,0
1277,CHEMBL69385,1
1278,CHEMBL129483,0
1279,CHEMBL27811,0
1280,CHEMBL3759607,0
1281,CHEMBL383188,0
1282,CHEMBL385350,0
1283,CHEMBL61444,1
1284,CHEMBL139600,0
1285,CHEMBL4761382,0
1286,CHEMBL1774541,1
1287,CHEMBL3133867,0
1288,CHEMBL3084596,0
1289,CHEMBL38349,1
1290,CHEMBL62601,0
1291,CHEMBL319051,3
1292,CHEMBL3286580,0
1293,CHEMBL444309,0
1294,CHEMBL4764883,1
1295,CHEMBL253878,1
1296,CHEMBL61248,0
1297,CHEMBL4218526,0
1298,CHEMBL1774085,0
1299,CHEMBL329276,1
1300,CHEMBL4590966,3
1301,CHEMBL129,0
1302,CHEMBL4174330,0
1303,CHEMBL80156,0
1304,CHEMBL30256,0
1305,CHEMBL346129,0
1306,CHEMBL4758774,2
1307,CHEMBL209821,0
1308,CHEMBL1834256,0
1309,CHEMBL310843,0
1310,CHEMBL4777084,0
1311,CHEMBL60708,0
1312,CHEMBL4636321,0
1313,CHEMBL3695379,0
1314,CHEMBL199875,0
1315,CHEMBL554914,0
1316,CHEMBL281195,0
1317,CHEMBL3622095,0
1318,CHEMBL158013,1
1319,CHEMBL4852808,3
1320,CHEMBL349034,0
1321,CHEMBL2373206,0
1322,CHEMBL2029919,0
1323,CHEMBL415520,0
1324,CHEMBL3676864,0
1325,CHEMBL25815,0
1326,CHEMBL596448,1
1327,CHEMBL199045,0
1328,CHEMBL4465002,0
1329,CHEMBL156732,0
1330,CHEMBL71865,0
1331,CHEMBL544689,0
1332,CHEMBL350352,0
1333,CHEMBL198107,0
1334,CHEMBL4448833,0
1335,CHEMBL3774588,1
1336,CHEMBL4435946,0
1337,CHEMBL5219924,7
1338,CHEMBL310555,0
1339,CHEMBL4095216,0
1340,CHEMBL193854,0
1341,CHEMBL213577,0
1342,CHEMBL316584,3
1343,CHEMBL3676875,1
1344,CHEMBL3480577,0
1345,CHEMBL1223801,0
1346,CHEMBL459930,1
1347,CHEMBL281363,0
1348,CHEMBL3104648,1
1349,CHEMBL5177023,1
1350,CHEMBL376445,0
1351,CHEMBL3613876,0
1352,CHEMBL2165134,1
1353,CHEMBL4746386,0
1354,CHEMBL131484,0
1355,CHEMBL165780,0
1356,CHEMBL1774540,1
1357,CHEMBL240878,0
1358,CHEMBL4101115,1
1359,CHEMBL147130,0
1360,CHEMBL77563,0
1361,CHEMBL147048,0
1362,CHEMBL4470439,3
1363,CHEMBL4555307,0
1364,CHEMBL1202214,0
1365,CHEMBL91510,0
1366,CHEMBL4525624,2
1367,CHEMBL18174,1
1368,CHEMBL290916,2
1369,CHEMBL571229,0
1370,CHEMBL152304,0
1371,CHEMBL96462,0
1372,CHEMBL4461461,1
1373,CHEMBL93753,0
1374,CHEMBL175466,0
1375,CHEMBL171825,0
1376,CHEMBL349426,0
1377,CHEMBL4077251,0
1378,CHEMBL1774534,1
1379,CHEMBL3775350,1
1380,CHEMBL87192,0
1381,CHEMBL210318,0
1382,CHEMBL2029915,0
1383,CHEMBL360424,0
1384,CHEMBL4071243,0
1385,CHEMBL2298807,0
1386,CHEMBL61090,0
1387,CHEMBL4525362,3
1388,CHEMBL4437740,0
1389,CHEMBL4592753,0
1390,CHEMBL196171,0
1391,CHEMBL4519312,0
1392,CHEMBL4870901,3
1393,CHEMBL484598,0
1394,CHEMBL537182,1
1395,CHEMBL1771112,0
1396,CHEMBL4876611,3
1397,CHEMBL711,1
1398,CHEMBL64288,0
1399,CHEMBL4747978,0
1400,CHEMBL2298826,0
1401,CHEMBL92713,0
1402,CHEMBL4091155,0
1403,CHEMBL254203,0
1404,CHEMBL4875857,0
1405,CHEMBL4176800,0
1406,CHEMBL3819556,0
1407,CHEMBL3358508,0
1408,CHEMBL4764468,0
1409,CHEMBL1202224,0
1410,CHEMBL4096858,0
1411,CHEMBL3676850,0
1412,CHEMBL1689000,0
1413,CHEMBL556831,0
1414,CHEMBL155913,0
1415,CHEMBL385230,0
1416,CHEMBL150173,0
1417,CHEMBL291417,2
1418,CHEMBL1807817,0
1419,CHEMBL4555827,0
1420,CHEMBL539521,1
1421,CHEMBL338270,0
1422,CHEMBL595,1
1423,CHEMBL240995,0
1424,CHEMBL3695427,0
1425,CHEMBL552599,0
1426,CHEMBL493909,0
1427,CHEMBL205238,0
1428,CHEMBL160817,0
1429,CHEMBL4280084,8
1430,CHEMBL390429,0
1431,CHEMBL4171652,3
1432,CHEMBL37604,1
1433,CHEMBL4078348,0
1434,CHEMBL323356,0
1435,CHEMBL61682,0
1436,CHEMBL4074373,1
1437,CHEMBL3958494,0
1438,CHEMBL300780,0
1439,CHEMBL1909048,0
1440,CHEMBL5202054,0
1441,CHEMBL199746,0
1442,CHEMBL90997,7
1443,CHEMBL4863920,2
1444,CHEMBL3289643,1
1445,CHEMBL382057,0
1446,CHEMBL4524981,0
1447,CHEMBL3695373,0
1448,CHEMBL5093250,1
1449,CHEMBL113449,0
1450,CHEMBL4859410,2
1451,CHEMBL4862770,0
1452,CHEMBL3913607,0
1453,CHEMBL3775718,1
1454,CHEMBL2165130,0
1455,CHEMBL231156,0
1456,CHEMBL3970994,0
1457,CHEMBL4853107,1
1458,CHEMBL4072818,0
1459,CHEMBL3676847,0
1460,CHEMBL154482,0
1461,CHEMBL282008,0
1462,CHEMBL476108,0
1463,CHEMBL559004,0
1464,CHEMBL2397476,0
1465,CHEMBL3642810,0
1466,CHEMBL5191370,0
1467,CHEMBL244577,1
1468,CHEMBL516452,0
1469,CHEMBL3774540,1
1470,CHEMBL4102561,0
1471,CHEMBL4099666,0
1472,CHEMBL5199820,0
1473,CHEMBL1202217,0
1474,CHEMBL194493,0
1475,CHEMBL4166411,0
1476,CHEMBL556272,0
1477,CHEMBL131997,0
1478,CHEMBL418854,1
1479,CHEMBL300571,0
1480,CHEMBL545287,1
1481,CHEMBL370136,0
1482,CHEMBL240840,0
1483,CHEMBL418802,1
1484,CHEMBL4753094,0
1485,CHEMBL5187578,0
1486,CHEMBL3664877,0
1487,CHEMBL4874131,3
1488,CHEMBL3588993,1
1489,CHEMBL4855711,0
1490,CHEMBL4574338,0
1491,CHEMBL242644,1
1492,CHEMBL210955,0
1493,CHEMBL4453290,0
1494,CHEMBL3299098,0
1495,CHEMBL240877,0
1496,CHEMBL1173366,0
1497,CHEMBL194240,0
1498,CHEMBL4741908,0
1499,CHEMBL2159459,0
1500,CHEMBL199836,1
1501,CHEMBL148249,0
1502,CHEMBL4159365,0
1503,CHEMBL1209157,1
1504,CHEMBL1688990,0
1505,CHEMBL3133862,0
1506,CHEMBL423706,0
1507,CHEMBL3289988,0
1508,CHEMBL3353897,0
1509,CHEMBL553238,0
1510,CHEMBL5091335,0
1511,CHEMBL1202202,0
1512,CHEMBL4465929,0
1513,CHEMBL274864,0
1514,CHEMBL140612,0
1515,CHEMBL3323007,0
1516,CHEMBL421085,0
1517,CHEMBL3597647,0
1518,CHEMBL3968569,0
1519,CHEMBL146233,0
1520,CHEMBL4098859,0
1521,CHEMBL267744,0
1522,CHEMBL175586,0
1523,CHEMBL96322,0
1524,CHEMBL2159467,1
1525,CHEMBL2336285,0
1526,CHEMBL4092243,0
1527,CHEMBL67425,1
1528,CHEMBL71724,1
1529,CHEMBL155388,1
1530,CHEMBL104678,0
1531,CHEMBL1945299,0
1532,CHEMBL45244,0
1533,CHEMBL426994,0
1534,CHEMBL2165137,0
1535,CHEMBL1202211,0
1536,CHEMBL3358506,0
1537,CHEMBL307869,0
1538,CHEMBL5178472,0
1539,CHEMBL5197266,0
1540,CHEMBL4749824,0
1541,CHEMBL540241,0
1542,CHEMBL122758,1
1543,CHEMBL316125,0
1544,CHEMBL176212,0
1545,CHEMBL164604,0
1546,CHEMBL2112905,0
1547,CHEMBL2386615,0
1548,CHEMBL339103,0
1549,CHEMBL545697,0
1550,CHEMBL3676870,0
1551,CHEMBL3695394,0
1552,CHEMBL4565997,0
1553,CHEMBL3976948,0
1554,CHEMBL2298803,2
1555,CHEMBL4288077,3
1556,CHEMBL135048,1
1557,CHEMBL4545637,0
1558,CHEMBL3298756,0
1559,CHEMBL562624,0
1560,CHEMBL349057,0
1561,CHEMBL138792,0
1562,CHEMBL4584060,0
1563,CHEMBL242602,0
1564,CHEMBL153956,1
1565,CHEMBL3409260,0
1566,CHEMBL384529,0
1567,CHEMBL122538,1
1568,CHEMBL100952,0
1569,CHEMBL3220220,1
1570,CHEMBL480699,0
1571,CHEMBL476185,0
1572,CHEMBL1614641,0
1573,CHEMBL340978,1
1574,CHEMBL3806169,0
1575,CHEMBL1258428,0
1576,CHEMBL4076086,0
1577,CHEMBL71635,0
1578,CHEMBL210717,0
1579,CHEMBL358075,0
1580,CHEMBL540039,1
1581,CHEMBL3290016,0
1582,CHEMBL559873,0
1583,CHEMBL3298755,0
1584,CHEMBL2113718,0
1585,CHEMBL211590,0
1586,CHEMBL3321790,0
1587,CHEMBL218351,0
1588,CHEMBL3664858,1
1589,CHEMBL541524,0
1590,CHEMBL3982360,0
1591,CHEMBL5171721,0
1592,CHEMBL3287391,0
1593,CHEMBL149233,0
1594,CHEMBL221640,0
1595,CHEMBL3613879,0
1596,CHEMBL4590192,0
1597,CHEMBL2159468,1
1598,CHEMBL497749,0
1599,CHEMBL3289956,0
1600,CHEMBL268799,0
1601,CHEMBL80552,1
1602,CHEMBL342630,0
1603,CHEMBL4463187,0
1604,CHEMBL3289967,0
1605,CHEMBL3764833,1
1606,CHEMBL374749,0
1607,CHEMBL3664872,1
1608,CHEMBL104432,0
1609,CHEMBL197762,0
1610,CHEMBL611991,0
1611,CHEMBL154111,0
1612,CHEMBL3664844,0
1613,CHEMBL4878501,0
1614,CHEMBL4453405,3
1615,CHEMBL3588915,0
1616,CHEMBL246644,0
1617,CHEMBL221549,0
1618,CHEMBL5084167,1
1619,CHEMBL340173,0
1620,CHEMBL3695358,0
1621,CHEMBL3290018,0
1622,CHEMBL2112913,0
1623,CHEMBL3664864,1
1624,CHEMBL1774383,1
1625,CHEMBL2115560,0
1626,CHEMBL3299099,0
1627,CHEMBL148752,0
1628,CHEMBL4103891,0
1629,CHEMBL271989,0
1630,CHEMBL3900752,0
1631,CHEMBL29336,0
1632,CHEMBL469912,0
1633,CHEMBL4454105,0
1634,CHEMBL3220216,1
1635,CHEMBL77334,0
1636,CHEMBL491209,0
1637,CHEMBL1259071,0
1638,CHEMBL197162,0
1639,CHEMBL4455788,0
1640,CHEMBL212490,1
1641,CHEMBL1202216,0
1642,CHEMBL2420777,0
1643,CHEMBL4102670,1
1644,CHEMBL4282702,0
1645,CHEMBL2430443,0
1646,CHEMBL4438037,0
1647,CHEMBL135932,1
1648,CHEMBL4862301,3
1649,CHEMBL543343,0
1650,CHEMBL93794,1
1651,CHEMBL3697997,0
1652,CHEMBL1202206,0
1653,CHEMBL3622101,0
1654,CHEMBL4061131,0
1655,CHEMBL36994,0
1656,CHEMBL78058,0
1657,CHEMBL140968,0
1658,CHEMBL3695405,1
1659,CHEMBL4551160,0
1660,CHEMBL3642697,0
1661,CHEMBL4060403,0
1662,CHEMBL3597643,0
1663,CHEMBL1258199,0
1664,CHEMBL3664888,0
1665,CHEMBL393492,0
1666,CHEMBL3697964,0
1667,CHEMBL430439,0
1668,CHEMBL2336892,0
1669,CHEMBL5171456,0
1670,CHEMBL4471482,0
1671,CHEMBL3357315,2
1672,CHEMBL3695406,1
1673,CHEMBL4789505,0
1674,CHEMBL4852524,0
1675,CHEMBL3323011,0
1676,CHEMBL3409242,0
1677,CHEMBL1162962,0
1678,CHEMBL3763418,1
1679,CHEMBL155826,0
1680,CHEMBL3358101,0
1681,CHEMBL4442337,0
1682,CHEMBL4569006,3
1683,CHEMBL71838,0
1684,CHEMBL4089939,0
1685,CHEMBL4848451,3
1686,CHEMBL1170094,0
1687,CHEMBL595608,0
1688,CHEMBL3891773,0
1689,CHEMBL4100183,1
1690,CHEMBL4472861,0
1691,CHEMBL161792,0
1692,CHEMBL405260,0
1693,CHEMBL563926,0
1694,CHEMBL607689,0
1695,CHEMBL1945298,0
1696,CHEMBL4859567,2
1697,CHEMBL183776,2
1698,CHEMBL1945034,0
1699,CHEMBL94811,0
1700,CHEMBL3590077,0
1701,CHEMBL159022,0
1702,CHEMBL130402,0
1703,CHEMBL4517296,0
1704,CHEMBL4777475,0
1705,CHEMBL4799934,1
1706,CHEMBL294459,0
1707,CHEMBL4443944,0
1708,CHEMBL300553,0
1709,CHEMBL3695410,0
1710,CHEMBL1257808,1
1711,CHEMBL3950254,0
1712,CHEMBL140006,0
1713,CHEMBL3984236,0
1714,CHEMBL4645793,0
1715,CHEMBL319244,0
1716,CHEMBL3676900,0
1717,CHEMBL93779,1
1718,CHEMBL84819,0
1719,CHEMBL3905247,0
1720,CHEMBL3588986,0
1721,CHEMBL4464377,0
1722,CHEMBL112395,0
1723,CHEMBL212370,0
1724,CHEMBL148352,0
1725,CHEMBL1257384,0
1726,CHEMBL545285,0
1727,CHEMBL5196828,0
1728,CHEMBL4854126,0
1729,CHEMBL442290,1
1730,CHEMBL1813598,0
1731,CHEMBL331470,1
1732,CHEMBL4442111,0
1733,CHEMBL4867962,0
1734,CHEMBL359002,1
1735,CHEMBL554073,0
1736,CHEMBL4551448,0
1737,CHEMBL4870140,3
1738,CHEMBL1202220,0
1739,CHEMBL3358517,0
1740,CHEMBL169889,0
1741,CHEMBL5176374,0
1742,CHEMBL419706,0
1743,CHEMBL351550,0
1744,CHEMBL165679,0
1745,CHEMBL3407518,0
1746,CHEMBL4755058,0
1747,CHEMBL129768,0
1748,CHEMBL253024,1
1749,CHEMBL97211,0
1750,CHEMBL64,0
1751,CHEMBL1087453,0
1752,CHEMBL5186821,0
1753,CHEMBL240564,0
1754,CHEMBL5193103,0
1755,CHEMBL419760,0
1756,CHEMBL1940418,0
1757,CHEMBL542809,0
1758,CHEMBL4211473,0
1759,CHEMBL156896,0
1760,CHEMBL3664868,0
1761,CHEMBL3819567,0
1762,CHEMBL3310123,1
1763,CHEMBL2298825,0
1764,CHEMBL199480,0
1765,CHEMBL3358514,0
1766,CHEMBL356359,0
1767,CHEMBL5177186,0
1768,CHEMBL4217986,0
1769,CHEMBL516088,0
1770,CHEMBL3819082,1
1771,CHEMBL3289982,0
1772,CHEMBL5198795,1
1773,CHEMBL398618,1
1774,CHEMBL375596,0
1775,CHEMBL383396,0
1776,CHEMBL4865591,0
1777,CHEMBL2298815,0
1778,CHEMBL160744,0
1779,CHEMBL104256,1
1780,CHEMBL4439577,0
1781,CHEMBL395743,0
1782,CHEMBL299038,0
1783,CHEMBL311772,1
1784,CHEMBL4439795,0
1785,CHEMBL126948,0
1786,CHEMBL742,0
1787,CHEMBL4473910,0
1788,CHEMBL116233,0
1789,CHEMBL4800109,0
1790,CHEMBL4872713,0
1791,CHEMBL440687,0
1792,CHEMBL4212812,0
1793,CHEMBL3769441,3
1794,CHEMBL1173778,0
1795,CHEMBL3697959,0
1796,CHEMBL543591,0
1797,CHEMBL28321,0
1798,CHEMBL4859394,2
1799,CHEMBL411,0
1800,CHEMBL5175009,0
1801,CHEMBL3695368,0
1802,CHEMBL3819427,0
1803,CHEMBL4519266,0
1804,CHEMBL160454,0
1805,CHEMBL4593671,0
1806,CHEMBL802,0
1807,CHEMBL3642769,0
1808,CHEMBL198357,0
1809,CHEMBL240600,0
1810,CHEMBL1257734,0
1811,CHEMBL246854,0
1812,CHEMBL210232,0
1813,CHEMBL148418,0
1814,CHEMBL1813595,0
1815,CHEMBL6466,0
1816,CHEMBL3769612,3
1817,CHEMBL383102,3
1818,CHEMBL91272,0
1819,CHEMBL90374,0
1820,CHEMBL4083239,0
1821,CHEMBL39,0
1822,CHEMBL3084971,0
1823,CHEMBL3358513,0
1824,CHEMBL1945292,0
1825,CHEMBL210413,0
1826,CHEMBL5184911,1
1827,CHEMBL4088925,0
1828,CHEMBL701,1
1829,CHEMBL3290015,0
1830,CHEMBL4872548,3
1831,CHEMBL240246,0
1832,CHEMBL3774411,1
1833,CHEMBL521025,0
1834,CHEMBL4435184,0
1835,CHEMBL4522471,1
1836,CHEMBL98350,0
1837,CHEMBL1087817,1
1838,CHEMBL538474,0
1839,CHEMBL3770473,3
1840,CHEMBL241280,1
1841,CHEMBL345848,0
1842,CHEMBL104063,0
1843,CHEMBL295094,0
1844,CHEMBL3322998,0
1845,CHEMBL319005,1
1846,CHEMBL370823,0
1847,CHEMBL565031,0
1848,CHEMBL59749,0
1849,CHEMBL3358492,0
1850,CHEMBL3912029,0
1851,CHEMBL3739820,0
1852,CHEMBL3289954,0
1853,CHEMBL127317,0
1854,CHEMBL4877973,0
1855,CHEMBL4846201,1
1856,CHEMBL4852472,0
1857,CHEMBL420986,0
1858,CHEMBL4559117,0
1859,CHEMBL80875,0
1860,CHEMBL3642788,1
1861,CHEMBL327339,0
1862,CHEMBL329228,0
1863,CHEMBL276832,0
1864,CHEMBL446180,0
1865,CHEMBL554016,0
1866,CHEMBL140165,0
1867,CHEMBL138016,0
1868,CHEMBL135395,1
1869,CHEMBL4162575,0
1870,CHEMBL339620,0
1871,CHEMBL3676857,0
1872,CHEMBL97158,0
1873,CHEMBL1080846,1
1874,CHEMBL4464881,0
1875,CHEMBL3358493,0
1876,CHEMBL56843,0
1877,CHEMBL321557,1
1878,CHEMBL221753,0
1879,CHEMBL3335471,0
1880,CHEMBL3695425,0
1881,CHEMBL372308,0
1882,CHEMBL447907,0
1883,CHEMBL240680,0
1884,CHEMBL20854,1
1885,CHEMBL1092238,0
1886,CHEMBL139089,0
1887,CHEMBL4294549,1
1888,CHEMBL4453069,0
1889,CHEMBL588119,0
1890,CHEMBL357684,0
1891,CHEMBL239065,1
1892,CHEMBL363124,2
1893,CHEMBL554873,0
1894,CHEMBL397543,1
1895,CHEMBL991,0
1896,CHEMBL4439644,0
1897,CHEMBL1257616,0
1898,CHEMBL3104520,3
1899,CHEMBL2159469,1
1900,CHEMBL339960,0
1901,CHEMBL218787,0
1902,CHEMBL212291,0
1903,CHEMBL5194826,0
1904,CHEMBL3323115,0
1905,CHEMBL543278,0
1906,CHEMBL309843,0
1907,CHEMBL4435367,0
1908,CHEMBL1940419,0
1909,CHEMBL4565200,0
1910,CHEMBL166252,0
1911,CHEMBL4104261,1
1912,CHEMBL3589577,0
1913,CHEMBL3695366,0
1914,CHEMBL4470321,0
1915,CHEMBL245614,0
1916,CHEMBL290351,1
1917,CHEMBL4521947,0
1918,CHEMBL247058,0
1919,CHEMBL1568,0
1920,CHEMBL76090,1
1921,CHEMBL46596,0
1922,CHEMBL394473,0
1923,CHEMBL3358107,0
1924,CHEMBL65641,0
1925,CHEMBL3770110,1
1926,CHEMBL409662,1
1927,CHEMBL555670,0
1928,CHEMBL3759491,0
1929,CHEMBL21,0
1930,CHEMBL3676868,0
1931,CHEMBL3944642,0
1932,CHEMBL3298896,0
1933,CHEMBL2205820,0
1934,CHEMBL80655,0
1935,CHEMBL4091554,1
1936,CHEMBL3695390,1
1937,CHEMBL310153,1
1938,CHEMBL3956612,0
1939,CHEMBL2207488,0
1940,CHEMBL4857665,1
1941,CHEMBL78406,0
1942,CHEMBL364782,0
1943,CHEMBL125916,0
1944,CHEMBL166366,0
1945,CHEMBL3358105,0
1946,CHEMBL604102,0
1947,CHEMBL165664,0
1948,CHEMBL241631,0
1949,CHEMBL1940410,0
1950,CHEMBL571464,1
1951,CHEMBL3358510,0
1952,CHEMBL541826,0
1953,CHEMBL350567,0
1954,CHEMBL494316,0
1955,CHEMBL4212622,0
1956,CHEMBL4442548,0
1957,CHEMBL1202215,0
1958,CHEMBL287412,0
1959,CHEMBL59324,0
1960,CHEMBL230872,0
1961,CHEMBL2420770,0
1962,CHEMBL1807819,0
1963,CHEMBL2031885,0
1964,CHEMBL327310,0
1965,CHEMBL433741,0
1966,CHEMBL3924565,0
1967,CHEMBL57176,0
1968,CHEMBL314983,0
1969,CHEMBL211463,1
1970,CHEMBL442535,0
1971,CHEMBL216228,0
1972,CHEMBL4845947,0
1973,CHEMBL3695383,0
1974,CHEMBL3695376,0
1975,CHEMBL4173176,0
1976,CHEMBL1117,0
1977,CHEMBL381102,1
1978,CHEMBL1082106,1
1979,CHEMBL491466,1
1980,CHEMBL1202208,0
1981,CHEMBL2092961,3
1982,CHEMBL380124,1
1983,CHEMBL78655,1
1984,CHEMBL1202213,0
1985,CHEMBL3935776,0
1986,CHEMBL4845711,3
1987,CHEMBL3765267,1
1988,CHEMBL551199,0
1989,CHEMBL3910287,1
1990,CHEMBL382773,0
1991,CHEMBL4073520,0
1992,CHEMBL4441358,0
1993,CHEMBL244275,0
1994,CHEMBL4518079,0
